2897|And the Ship Sails On (E la nave va)|m.0b1n1y
2898|Dark Half, The|m.0d_ng1
2899|Gulliver's Travels|m.0dy60p
2900|Monkey Shines|m.09m6vx
2901|Phantasm|m.05y5nf
2902|Psycho II|m.06lyg6
2903|Psycho III|m.06lyjp
2904|Rain|m.07n06p
2905|Sanjuro|m.018lr7
2906|Random Hearts|m.080j6g3
2907|Superstar|m.05v6jy
2908|Boys Don't Cry|m.02nczh
2909|Five Wives, Three Secretaries and Me|m.0crrmq8
2910|Ennui, L'|m.04j2_g0
2911|Grandfather, The (El Abuelo)|m.02x5ypf
2912|Limey, The|m.02gvr_
2913|Mating Habits of the Earthbound Human, The|m.0f0sjn
2914|Molly|m.0bdj76
2915|Risky Business|m.02q4rf
2916|Total Recall|m.0fd4x
2917|Body Heat|m.02n46r
2918|Ferris Bueller's Day Off|m.0m491
2919|Year of Living Dangerously|m.07hvh
2920|Children of Paradise (Les enfants du paradis)|m.038km6
2921|High Plains Drifter|m.04vgnr
2922|Hang 'em High|m.08w0v1
2923|Citizen's Band (a.k.a. Handle with Care)|m.06k4_r
2924|Drunken Master (Zui quan)|m.028hy8
2925|Conformist, The (Il Conformista)|m.02qdqrf
2926|Hairspray|m.05gqsy
2927|Brief Encounter|m.0j88t
2928|Razor's Edge, The|m.0fj_y_
2929|Reds|m.0c9k8
2930|Return with Honor|m.051lysz
2931|Time of the Gypsies (Dom za vesanje)|m.0b7tzm
2932|Days of Heaven|m.0294zg
2933|Fire Within, The (Le Feu Follet)|m.027b467
2934|Love Bewitched, A (El Amor Brujo)|m.02x69fr
2935|Lady Eve, The|m.0jyjs
2936|Sullivan's Travels|m.0jqb8
2937|Palm Beach Story, The|m.06zjmn
2938|Man Facing Southeast (Hombre Mirando al Sudeste)|m.05b2knq
2939|Niagara|m.05j9qr
2940|Gilda|m.05md6s
2941|South Pacific|m.02q_4ph
2942|Flashdance|m.016kz1
2943|Indochine|m.03b1zr
2944|Dirty Dozen, The|m.01sy99
2945|Mike's Murder|m.05s_nq9
2946|Help!|m.0b45_s
2947|Goldfinger|m.01kf5lf
2948|From Russia with Love|m.025twgt
2949|Dr. No|m.025twgf
2950|Blue Lagoon, The|m.04984j
2951|Fistful of Dollars, A|m.028zh1
2952|Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight)|m.02ydbz
2953|Home Alone 2: Lost in New York|m.01r35n
2954|Penitentiary|m.0gg708n
2955|Penitentiary II|m.04j033s
2956|Someone to Watch Over Me|m.0kv17w
2957|Sparrows|m.03cbw7g
2958|Naturally Native|
2959|Fight Club|m.03yvf2
2960|Beefcake|m.0276mc7
2961|Story of Us, The|m.0ck_0f
2962|Fever Pitch|m.02845pf
2963|Joe the King|m.04n2c6w
2964|Julien Donkey-Boy|m.04cwd9
2965|Omega Code, The|m.02pkfmy
2966|Straight Story, The|m.07q1m
2967|Bad Seed, The|m.0kvd8n
2968|Time Bandits|m.014nbs
2969|Man and a Woman, A (Un Homme et une Femme)|m.01fd7j
2970|Fitzcarraldo|m.028xg0
2971|All That Jazz|m.0hv1t
2972|Red Sorghum (Hong Gao Liang)|m.05z5cp
2973|Crimes and Misdemeanors|m.04smdd
2974|Bats|m.02r07nx
2975|Best Man, The|m.088s3s
2976|Bringing Out the Dead|m.01yzjg
2977|Crazy in Alabama|m.0dpl44
2978|Three to Tango|m.0125yp
2979|Body Shots|m.02ps1dm
2980|Men Cry Bullets|m.0cry1v9
2981|Brother, Can You Spare a Dime?|m.027wh9x
2982|Guardian, The|m.03v594
2983|Ipcress File, The|m.0286hvy
2984|On Any Sunday|m.095b9h
2985|Robocop|m.0299hs
2986|Robocop 2|m.04t8wq
2987|Who Framed Roger Rabbit?|m.0k2sk
2988|Melvin and Howard|m.04gp_7
2989|For Your Eyes Only|m.0g5pv3
2990|Licence to Kill|m.029v40
2991|Live and Let Die|m.0g5pvv
2992|Rawhead Rex|m.0dv32x
2993|Thunderball|m.0fsw_7
2994|City, The|m.03h0zrr
2995|House on Haunted Hill, The|m.03sfjd
2996|Music of the Heart|m.032zcf
2997|Being John Malkovich|m.01z452
2998|Dreaming of Joseph Lees|m.04jm7j0
2999|Man of the Century|m.087dlb
3000|Princess Mononoke, The (Mononoke Hime)|m.0652f
3001|Suburbans, The|m.08ndqy
3002|My Best Fiend (Mein liebster Feind)|m.07cgh4
3003|Train of Life (Train De Vie)|m.0h30cr
3004|Bachelor, The|m.09z8d1
3005|Bone Collector, The|m.06fwns
3006|Insider, The|m.011yth
3007|American Movie|m.015qcv
3008|Last Night|m.06htqm
3009|Portraits Chinois|m.0crrlx4
3010|Rosetta|m.05p258
3011|They Shoot Horses, Don't They?|m.01fwzk
3012|Battling Butler|m.0289xnv
3013|Bride of Re-Animator|m.04tqc2
3014|Bustin' Loose|m.06hcv8
3015|Coma|m.05xpx9
3016|Creepshow|m.02mrcx
3017|Creepshow 2|m.06h9zj
3018|Re-Animator|m.048s88
3019|Drugstore Cowboy|m.01qncf
3020|Falling Down|m.0pj5t
3021|Funhouse, The|m.0by5bf
3022|General, The|m.0hwt7
3023|My Best Girl|m.03y0_t7
3024|Piranha|m.08vx93
3025|Rough Night in Jericho|m.03ynpv0
3026|Slaughterhouse|m.02vkzc6
3027|Slaughterhouse 2|
3028|Taming of the Shrew, The|m.027yntx
3029|Nighthawks|m.07_gdn
3030|Yojimbo|m.01tch8
3031|Repossessed|m.04rrvs
3032|Omega Man, The|m.01xwxk
3033|Spaceballs|m.0j_nw
3034|Robin Hood|m.03wh1s
3035|Mister Roberts|m.03qlxf5
3036|Quest for Fire|m.02vp1f_
3037|Little Big Man|m.0fpj3cw
3038|Face in the Crowd, A|m.06fjkp
3039|Trading Places|m.02l11z
3040|Meatballs|m.0543j5
3041|Meatballs Part II|m.07wbmd
3042|Meatballs III|m.0h4zrk
3043|Meatballs 4|m.0h4zz2
3044|Dead Again|m.03b9b8
3045|Peter's Friends|m.01h3p3
3046|Incredibly True Adventure of Two Girls in Love, The|m.04pxc6
3047|Experience Preferred... But Not Essential|
3048|Under the Rainbow|m.0d43xm
3049|How I Won the War|m.05svz_
3050|Light It Up|m.02xbcp6
3051|Anywhere But Here|m.0blp1
3052|Dogma|m.0p9lw
3053|Messenger: The Story of Joan of Arc, The|m.048xyn
3054|Pokémon: The First Movie|m.07fpw5
3055|Felicia's Journey|m.097glj
3056|Oxygen|m.09vq9b
3057|Where's Marlowe?|m.0414gmx
3058|Ape, The|m.0g9zr2
3059|British Intelligence|m.03cq20p
3060|Commitments, The|m.0ddj0x
3061|Holiday Inn|m.01l0jh
3062|Longest Day, The|m.04v89z
3063|Poison Ivy|m.02plb3
3064|Poison Ivy: New Seduction|m.0d2_8m
3065|Ten Benny|m.0crrcbm
3066|Tora! Tora! Tora!|m.0fxb2
3067|Women on the Verge of a Nervous Breakdown|m.04m6vj
3068|Verdict, The|m.0qmjd
3069|Effect of Gamma Rays on Man-in-the-Moon Marigolds, The|m.0806tg_
3070|Adventures of Buckaroo Bonzai Across the 8th Dimension, The|m.011xrr
3071|Stand and Deliver|m.0svh8
3072|Moonstruck|m.0yxm1
3073|Sandpiper, The|m.0db6g4
3074|Jeremiah Johnson|m.02_hht
3075|Repulsion|m.03y5qf
3076|Irma la Douce|m.01dvnl
3077|42 Up|m.04pxsq4
3078|Liberty Heights|m.04vfh1
3079|Mansfield Park|m.0fsd9t
3080|Goodbye, 20th Century (Zbogum na dvadesetiot vek)|m.04ctj4m
3081|Sleepy Hollow|m.0fg04
3082|World Is Not Enough, The|m.0164qt
3083|All About My Mother (Todo Sobre Mi Madre)|m.0gpx6
3084|Home Page|m.0dc4df
3085|Living Dead Girl, The (La Morte Vivante)|m.0b__zmt
3086|March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland)|m.01_zjw
3087|Scrooged|m.03lrqw
3088|Harvey|m.016yhm
3089|Bicycle Thief, The (Ladri di biciclette)|m.02zvyp
3090|Matewan|m.04l68f
3091|Kagemusha|m.04f74c
3092|Chushingura|m.05c2g3q
3093|McCabe & Mrs. Miller|m.0hx6r
3094|Maurice|m.09v4ff
3095|Grapes of Wrath, The|m.0bykpk
3096|My Man Godfrey|m.02r5dx9
3097|Shop Around the Corner, The|m.0k4bt
3098|Natural, The|m.02r3w0v
3099|Shampoo|m.03hq61
3100|River Runs Through It, A|m.0f_jd3
3101|Fatal Attraction|m.0yx7h
3102|Jagged Edge|m.04x4h9
3103|Stanley & Iris|m.084w8n
3104|Midnight Run|m.047ytl
3105|Awakenings|m.0y_hb
3106|Come See the Paradise|m.092q3w
3107|Backdraft|m.02t9_q
3108|Fisher King, The|m.016z43
3109|River, The|m.02zxc7
3110|Country|m.03b17s
3111|Places in the Heart|m.0sxjs
3112|'Night Mother|m.026rcm5
3113|End of Days|m.085wqm
3114|Toy Story 2|m.01xdxy
3115|Flawless|m.08xlxr
3116|Miss Julie|m.09w9gm
3117|Ride with the Devil|m.01jvb5
3118|Tumbleweeds|m.08d1dj
3119|Bay of Blood (Reazione a catena)|m.0bl1b4
3120|Distinguished Gentleman, The|m.08ddhy
3121|Hitch-Hiker, The|m.0jszc
3122|Santa Fe Trail|m.0dhpr6
3123|Spring Fever USA (a.k.a. Lauderdale)|m.08yn1x
3124|Agnes Browne|m.0bbvtwk
3125|End of the Affair, The|m.03cfkrw
3126|End of the Affair, The|m.027yj28
3127|Holy Smoke|m.01q40v
3128|Map of the World, A|m.063k6nh
3129|Sweet and Lowdown|m.01712f
3130|Bonfire of the Vanities|m.0d7svf
3131|Broadway Damage|m.0gchlb
3132|Daddy Long Legs|m.0kv5tv
3133|Go West|m.027tr_7
3134|Grand Illusion (Grande illusion, La)|m.0gsx1
3135|Great Santini, The|m.015wmt
3136|James Dean Story, The|m.02qvz8_
3137|Sea Wolves, The|m.06frhv
3138|Stealing Home|m.072j07
3139|Tarzan the Fearless|m.047dr5k
3140|Three Ages, The|m.0dsxfr
3141|Two Jakes, The|m.05jkvf
3142|U2: Rattle and Hum|m.07l51mt
3143|Hell in the Pacific|m.04g783
3144|Glass Bottom Boat, The|m.06d39r
3145|Cradle Will Rock, The|m.032xyp
3146|Deuce Bigalow: Male Gigolo|m.05s14k
3147|Green Mile, The|m.03s9kp
3148|Cider House Rules, The|m.083shs
3149|Diamonds|m.026wy_s
3150|War Zone, The|m.0bdn0f
3151|Bat Whispers, The|m.04crf3k
3152|Last Picture Show, The|m.0jym0
3153|7th Voyage of Sinbad, The|m.01h0v1
3154|Blood on the Sun|m.0d8nn9
3155|Anna and the King|m.02drrg
3156|Bicentennial Man|m.0bv8h2
3157|Stuart Little|m.078z_r
3158|Emperor and the Assassin, The (Jing ke ci qin wang)|m.03bxb6
3159|Fantasia 2000|m.02jpth
3160|Magnolia|m.01hqhm
3161|Onegin|m.04q0k2l
3162|Simpatico|m.05m__6g
3163|Topsy-Turvy|m.041td_
3164|Alley Cats, The|m.0crrls8
3165|Boiling Point|m.02pwlkz
3166|Brenda Starr|m.03wcxjf
3167|Carnal Knowledge|m.02p16n
3168|Easy Rider|m.0jqp3
3169|Falcon and the Snowman, The|m.04ymxx
3170|Hi-Yo Silver|
3171|Room at the Top|m.0n05g
3172|Ulysses (Ulisse)|m.03b_s2f
3173|Any Given Sunday|m.01gglm
3174|Man on the Moon|m.0q9b0
3175|Galaxy Quest|m.03fts
3176|Talented Mr. Ripley, The|m.02mpyh
3177|Next Friday|m.04_6g9
3178|Hurricane, The|m.0170_p
3179|Angela's Ashes|m.09tcg4
3180|Play it to the Bone|m.03gwfzp
3181|Titus|m.03tsz3
3182|Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.|m.02p2qpv
3183|Third Miracle, The|m.0273_d_
3184|Montana|m.02rgtjl
3185|Snow Falling on Cedars|m.060__7
3186|Girl, Interrupted|m.098s2w
3187|Trans|m.076zvx_
3188|Life and Times of Hank Greenberg, The|m.026sxwj
3189|My Dog Skip|m.040k1l
3190|Supernova|m.07z985
3191|Quarry, The|m.04j320g
3192|Terrorist, The (Malli)|m.07k1k
3193|Creature|m.0crrmwg
3194|Way We Were, The|m.01gvsn
3195|Tess of the Storm Country|m.02q_r79
3196|Stalag 17|m.014knw
3197|Presidio, The|m.08q47_
3198|Papillon|m.02p355l
3199|Pal Joey|m.02py1_y
3200|Last Detail, The|m.015qr_
3201|Five Easy Pieces|m.0jqws
3202|Even Dwarfs Started Small (Auch Zwerge haben klein angefangen)|m.04_gnp
3203|Dead Calm|m.033pck
3204|Boys from Brazil, The|m.012626
3205|Black Sunday (La Maschera Del Demonio)|m.07h2r4
3206|Against All Odds|m.02r45m
3207|Snows of Kilimanjaro, The|m.02r55p4
3208|Loaded Weapon 1|m.032xs6
3209|Loves of Carmen, The|m.0bx_2z
3210|Fast Times at Ridgemont High|m.02bc6c
3211|Cry in the Dark, A|m.02tqm5
3212|Born to Win|m.03qdrd0
3213|Batman: Mask of the Phantasm|m.01t8m2
3214|American Flyers|m.027s0pb
3215|Voyage of the Damned|m.0by85np
3216|Vampyros Lesbos (Las Vampiras)|m.08lx1z
3217|Star Is Born, A|m.09d37z
3218|Poison|m.0kv7qx
3219|Pacific Heights|m.05p0r3
3220|Night Tide|m.02r22yk
3221|Draughtsman's Contract, The|m.044zmg
3222|Carmen|m.08tbx6
3223|Zed & Two Noughts, A|m.05j038
3224|Woman in the Dunes (Suna no onna)|m.0bvrq89
3225|Down to You|m.08hjr9
3226|Hellhounds on My Trail|m.0crw1ln
3227|Not Love, Just Frenzy (Más que amor, frenesí)|m.0cglx_4
3228|Wirey Spindell|
3229|Another Man's Poison|m.08s3ft
3230|Odessa File, The|m.0kvbpc
3231|Saphead, The|m.03cpd3b
3232|Seven Chances|m.0d_prg
3233|Smashing Time|m.0gtn36
3234|Train Ride to Hollywood|m.0crw1l1
3235|Where the Buffalo Roam|m.0609cd
3236|Zachariah|m.0g4fl5
3237|Kestrel's Eye (Falkens öga)|m.0crt85w
3238|Eye of the Beholder|m.061vp5
3239|Isn't She Great?|m.02q1hzy
3240|Big Tease, The|m.0kv4pt
3241|Cup, The (Phörpa)|m.0859_0
3242|Santitos|m.04j3202
3243|Encino Man|m.05fc8m
3244|Goodbye Girl, The|m.0pv2t
3245|I Am Cuba (Soy Cuba/Ya Kuba)|m.03_xxr
3246|Malcolm X|m.01rwyq
3247|Sister Act|m.03q05j
3248|Sister Act 2: Back in the Habit|m.03sl8j
3249|Hand That Rocks the Cradle, The|m.040f3x
3250|Alive|m.02_55v
3251|Agnes of God|m.0466pq8
3252|Scent of a Woman|m.0_9wr
3253|Wayne's World|m.0kbwb
3254|Wayne's World 2|m.01342x
3255|League of Their Own, A|m.02ndy4
3256|Patriot Games|m.09gt_0
3257|Bodyguard, The|m.0258dh
3258|Death Becomes Her|m.0qkl7
3259|Far and Away|m.034bm_
3260|Howards End|m.0_9l_
3261|Singles|m.02rw6c
3262|Twin Peaks: Fire Walk with Me|m.01kjr0
3263|White Men Can't Jump|m.05lv9n
3264|Buffy the Vampire Slayer|m.01cbx
3265|Hard-Boiled (Lashou shentan)|m.02rw0h
3266|Man Bites Dog (C'est arrivé près de chez vous)|m.0jrdg
3267|Mariachi, El|m.01w63r
3268|Stop! Or My Mom Will Shoot|m.069q4f
3269|Forever Young|m.05blpn
3270|Cutting Edge, The|m.05msx2
3271|Of Mice and Men|m.02xqbq
3272|Bad Lieutenant|m.04l40p
3273|Scream 3|m.02v63m
3274|Single White Female|m.07t1xb
3275|Boondock Saints, The|m.02kp5p
3276|Gun Shy|m.080p93d
3277|Beloved/Friend (Amigo/Amado)|m.0cg4j5c
3278|Gendernauts|m.05lp2j7
3279|Knockout|m.0fpbwxc
3280|Baby, The|m.04j32_w
3281|Brandon Teena Story, The|m.0cr_ph6
3282|Different for Girls|m.09m812
3283|Minnie and Moskowitz|m.0fbnc1
3284|They Might Be Giants|m.05gvpf
3285|Beach, The|m.0cnz15
3286|Snow Day|m.05qfnl
3287|Tigger Movie, The|m.0n9qk
3288|Cotton Mary|m.0fp2lc
3289|Not One Less (Yi ge dou bu neng shao)|m.048r1l
3290|Soft Toilet Seats|m.0b3td7n
3291|Trois|m.0282j29
3292|Big Combo, The|m.05brtt
3293|Conceiving Ada|m.0d6c0v
3294|Eaten Alive|m.0d4d61
3295|Raining Stones|m.0h3x08
3296|To Sir with Love|m.018zck
3297|With Byrd at the South Pole|m.0cs0xw3
3298|Boiler Room|m.03fr7b
3299|Hanging Up|m.067tcz
3300|Pitch Black|m.02gjpk
3301|Whole Nine Yards, The|m.0g5qvj
3302|Beautiful People|m.02729s_
3303|Black Tar Heroin: The Dark End of the Street|m.02x3766
3304|Blue Collar|m.09896k
3305|Bluebeard|m.0gb239
3306|Circus, The|m.011_mj
3307|City Lights|m.0jq9t
3308|Flamingo Kid, The|m.063g51
3309|Dog's Life, A|m.07mlsy
3310|Kid, The|m.04vl27
3311|Man from Laramie, The|m.06q1s8
3312|McCullochs, The|m.0b9xyg1
3313|Class Reunion|m.0b4y0r
3314|Big Trees, The|m.0cvh_c
3315|Happy Go Lovely|m.02qvc18
3316|Reindeer Games|m.08tsf4
3317|Wonder Boys|m.02q56mk
3318|Deterrence|m.0589l6
3319|Judy Berlin|m.080kkcx
3320|Mifune (Mifunes sidste sang)|m.04cw79
3321|Waiting Game, The|m.02qgtr0
3322|3 Strikes|m.0fbct3
3323|Chain of Fools|m.06sn0r
3324|Drowning Mona|m.067l_r
3325|Next Best Thing, The|m.09y6pb
3326|What Planet Are You From?|m.0dg69f
3327|Beyond the Mat|m.06w2jx
3328|Ghost Dog: The Way of the Samurai|m.02dj31
3329|Year My Voice Broke, The|m.077k7s
3330|Splendor in the Grass|m.01dbjh
3331|My Tutor|m.0270vjm
3332|Legend of Lobo, The|m.02rtnzt
3333|Killing of Sister George, The|m.07rvq0
3334|Key Largo|m.04zb7s
3335|Jail Bait|m.07wqqj
3336|It Happened Here|m.03wb5f
3337|I'll Never Forget What's 'is Name|m.02cjxp
3338|For All Mankind|m.07d93f
3339|Cross of Iron|m.029t7x
3340|Bride of the Monster|m.01l40
3341|Born Yesterday|m.06jq_7
3342|Birdy|m.04txpl
3343|And God Created Woman|m.0gzfhh
3344|Blood Feast|m.0325n5
3345|Charlie, the Lonesome Cougar|m.0crrnc0
3346|Color Me Blood Red|m.0kv1mr
3347|Never Cry Wolf|m.0d3rr9
3348|Night Visitor, The|m.06w7kr2
3349|Perils of Pauline, The|m.03np8lj
3350|Raisin in the Sun, A|m.05mmgd
3351|Two Thousand Maniacs!|m.095_xw
3352|Brown's Requiem|m.0fc2ww
3353|Closer You Get, The|m.04j15mf
3354|Mission to Mars|m.04zv5_
3355|Ninth Gate, The|m.025_5c
3356|Condo Painting|m.0gkrtjh
3357|East-West (Est-ouest)|m.0274prg
3358|Defending Your Life|m.072dn5
3359|Breaking Away|m.0p_tz
3360|Hoosiers|m.0jvnn
3361|Bull Durham|m.031h9k
3362|Dog Day Afternoon|m.0ptx_
3363|American Graffiti|m.0hv8w
3364|Asphalt Jungle, The|m.03mjfq
3365|Searchers, The|m.0k45b
3366|Where Eagles Dare|
3367|Devil's Brigade, The|m.0fpn_2
3368|Big Country, The|m.07hsb
3369|Any Number Can Win (Mélodie en sous-sol )|m.0crsdyg
3370|Betrayed|m.0dmr6t
3371|Bound for Glory|m.0pt_5
3372|Bridge at Remagen, The|m.03t_yx
3373|Buck and the Preacher|m.04gp0s9
3374|Daughters of the Dust|m.06f2p3
3375|Destination Moon|m.03l3hv
3376|Fantastic Night, The (La Nuit Fantastique)|m.0cc91c2
3377|Hangmen Also Die|m.03cr8p
3378|Ogre, The (Der Unhold)|m.02r60nq
3379|On the Beach|m.02qmrw4
3380|Railroaded!|m.06fwzd
3381|Slaves to the Underground|m.04j36k9
3382|Song of Freedom|m.099ysh
3383|Big Fella|m.05h3j3w
3384|Taking of Pelham One Two Three, The|m.03t3pk
3385|Volunteers|m.0bnx92
3386|JFK|m.09sr0
3387|Who's Harry Crumb?|m.02vgy2
3388|Harry and the Hendersons|m.06gvqz
3389|Let's Get Harry|m.02qcb_x
3390|Shanghai Surprise|m.04jrlg
3391|Who's That Girl?|m.027yrxp
3392|She-Devil|m.0275nqh
3393|Date with an Angel|m.0dlhwk
3394|Blind Date|m.0377m8
3395|Nadine|m.02w6ry2
3396|Muppet Movie, The|m.03kx49
3397|Great Muppet Caper, The|m.0534ym
3398|Muppets Take Manhattan, The|m.045xzm
3399|Sesame Street Presents Follow That Bird|m.05fkhv
3400|We're Back! A Dinosaur's Story|m.0czb9v
3401|Baby... Secret of the Lost Legend|m.0btswm
3402|Turtle Diary|m.02wynxd
3403|Raise the Titanic|m.064lq1h
3404|Titanic|m.04h14p
3405|Night to Remember, A|m.0g8v8g
3406|Captain Horatio Hornblower|m.03_37m
3407|Carriers Are Waiting, The (Les Convoyeurs Attendent)|m.0c0b0p0
3408|Erin Brockovich|m.04lhc4
3409|Final Destination|m.01g3gq
3410|Soft Fruit|m.0bf4b_t
3411|Babymother|m.0gb23nz
3412|Bear, The|m.0f5hd8
3413|Impact|m.061v7p
3414|Love Is a Many-Splendored Thing|m.0m_h6
3415|Mirror, The (Zerkalo)|m.07n1ty
3416|Trial, The (Le Procès)|
3417|Crimson Pirate, The|m.07n3hz
3418|Thelma & Louise|m.026390q
3419|Something for Everyone|m.0dr_1k7
3420|...And Justice for All|m.015wmg
3421|Animal House|m.0j_tw
3422|She's Gotta Have It|m.059925
3423|School Daze|m.086v51
3424|Do the Right Thing|m.0jqkh
3425|Mo' Better Blues|m.038lhw
3426|Jungle Fever|m.016f62
3427|Coogan's Bluff|m.08vsry
3428|Champ, The|m.02rxbsm
3429|Creature Comforts|m.01dj50
3430|Death Wish|m.02pt7wb
3431|Death Wish II|m.02p32wl
3432|Death Wish 3|m.02p7lzt
3433|Death Wish 4: The Crackdown|m.02pt8cw
3434|Death Wish V: The Face of Death|m.02pt8fz
3435|Double Indemnity|m.0jqly
3436|Dying Young|m.07tfjl
3437|Cool as Ice|m.01tlwb
3438|Teenage Mutant Ninja Turtles|m.073v9d
3439|Teenage Mutant Ninja Turtles II: The Secret of the Ooze|m.06qhyd
3440|Teenage Mutant Ninja Turtles III|m.06t_bd
3441|Red Dawn|m.01n910
3442|Band of the Hand|m.0bly77
3443|Born American|m.09v59pv
3444|Bloodsport|m.02mpv2
3445|Eyes of Laura Mars|m.084wx_
3446|Funny Bones|m.0grwkk
3447|Good Earth, The|m.0gcmm
3448|Good Morning, Vietnam|m.016kxf
3449|Good Mother, The|m.02q88q8
3450|Grumpy Old Men|m.0676by
3451|Guess Who's Coming to Dinner|m.0j90s
3452|Romeo Must Die|m.041cpw
3453|Here on Earth|m.02rllws
3454|Whatever It Takes|m.0c34n5
3455|Buddy Boy|m.0drmtg
3456|Color of Paradise, The (Rang-e Khoda)|m.03m4n99
3457|Waking the Dead|m.08wvqf
3458|Blood and Sand (Sangre y Arena)|m.02vydwl
3459|Gothic|m.03xcxq
3460|Hillbillys in a Haunted House|m.02ql8dx
3461|Lord of the Flies|m.0kvfd1
3462|Modern Times|m.0jz2p
3463|Last Resort|m.036k42
3464|Solar Crisis|m.07zf9j
3465|That's Life!|m.0dpqc0
3466|Heart and Souls|m.0c6c4g
3467|Hud|m.015gm8
3468|Hustler, The|m.0283_zv
3469|Inherit the Wind|m.05znxp6
3470|Dersu Uzala|m.05hlpv
3471|Close Encounters of the Third Kind|m.012mrr
3472|Horror Hotel (a.k.a. The City of the Dead)|m.075f66
3473|Jonah Who Will Be 25 in the Year 2000|m.0cmmv4
3474|Retroactive|m.04j36f1
3475|Place in the Sun, A|m.072192
3476|Jacob's Ladder|m.02gypn
3477|Empire Records|m.03nnsy
3478|Bamba, La|m.01snrk
3479|Ladyhawke|m.02bl4s
3480|Lucas|m.034vk8
3481|High Fidelity|m.025rxjq
3482|Price of Glory|
3483|Road to El Dorado, The|m.03r6q1
3484|Skulls, The|m.0431h1
3485|Autopsy (Macchie Solari)|m.0j42vw3
3486|Devil Girl From Mars|m.03kh4x
3487|Dorado, El|m.04vjzm
3488|Hideous Sun Demon, The|m.03cpkmt
3489|Hook|m.0295sy
3490|Horror Express|m.083xs1
3491|My Chauffeur|m.02q027g
3492|Son of the Sheik, The|m.06mkk7
3493|Torso (Corpi Presentano Tracce di Violenza Carnale)|m.03hjlhq
3494|True Grit|m.015gxt
3495|Roadside Prophets|m.0h05yr
3496|Madame Sousatzka|m.0cwr9m
3497|Max Dugan Returns|m.027v2np
3498|Midnight Express|m.0p_sc
3499|Misery|m.0h2xyn
3500|Mr. Saturday Night|m.04x4st
3501|Murphy's Romance|m.016kmf
3502|My Life|m.0ds27b
3503|Solaris (Solyaris)|m.054060
3504|Network|m.04j13sx
3505|No Way Out|m.03lt69
3506|North Dallas Forty|m.07v78k
3507|Odd Couple, The|m.0g7g1t
3508|Outlaw Josey Wales, The|m.0j_xl
3509|Black and White|m.0240dj
3510|Frequency|m.02m7m1
3511|Ready to Rumble|m.06wn11
3512|Return to Me|m.08rr9b
3513|Rules of Engagement|m.04gknr
3514|Joe Gould's Secret|m.0gsvp5
3515|Me Myself I|m.04g2ldh
3516|Bell, Book and Candle|m.06yr5b
3517|Bells, The|m.04j34w0
3518|End of Violence, The|m.0gwlbl
3519|Force 10 from Navarone|m.04dcpy
3520|How to Stuff a Wild Bikini|m.08k_5z
3521|Mystery Train|m.09hf3p
3522|Sacco and Vanzetti (Sacco e Vanzetti)|m.02pm2vb
3523|Taffin|m.026x6wh
3524|Arthur|m.015wrq
3525|Bachelor Party|m.0604zn
3526|Parenthood|m.047nfz
3527|Predator|m.01hjmb
3528|Prince of Tides, The|m.0_8vl
3529|Postman Always Rings Twice, The|m.0dlh47
3530|Smoking/No Smoking|m.0kv0jx
3531|All the Vermeers in New York|m.0b6xn90
3532|Freedom for Us (À nous la liberté )|
3533|Actor's Revenge, An (Yukinojo Henge)|m.0574ph7
3534|28 Days|m.07gb81
3535|American Psycho|m.0cqr0q
3536|Keeping the Faith|m.0697_g
3537|Where the Money Is|m.0d1ygy
3538|East is East|m.04nph8
3539|Filth and the Fury, The|m.07zwnk
3540|Passion of Mind|m.0kvcq5
3541|Third World Cop|m.0dmbfm
3542|Coming Apart|m.04j322m
3543|Diner|m.04bn37
3544|Shakes the Clown|m.07hq75
3545|Cabaret|m.01jc6q
3546|What Ever Happened to Baby Jane?|m.065_f8
3547|Prick Up Your Ears|m.02mnh3
3548|Auntie Mame|m.02plbgx
3549|Guys and Dolls|m.0gl3hr
3550|Hunger, The|m.049r46
3551|Marathon Man|m.02qg5zq
3552|Caddyshack|m.01fxw4
3553|Gossip|m.0fn46x
3554|Love and Basketball|m.08487v
3555|U-571|m.07xvf
3556|Virgin Suicides, The|m.09ps01
3557|Jennifer 8|m.09xykf
3558|Law, The (Le Legge)|m.02x6ds1
3559|Limelight|m.02sd4m
3560|Phantom Love (Ai No Borei)|m.047p0v2
3561|Stacy's Knights|m.07kf0p2
3562|Committed|m.0513py
3563|Crow: Salvation, The|m.03kyt8
3564|Flintstones in Viva Rock Vegas, The|m.02wgbb
3565|Where the Heart Is|m.0c2wy
3566|Big Kahuna, The|m.02y1v6
3567|Bossa Nova|m.0dbsmc
3568|Smiling Fish and Goat on Fire|m.04j321r
3569|Idiots, The (Idioterne)|m.0414_3
3570|Last September, The|m.0bvp7st
3571|Time Code|m.080hs9
3572|Carnosaur|m.0cs__t
3573|Carnosaur 2|m.0gzr0_
3574|Carnosaur 3: Primal Species|m.02q1l96
3575|Defying Gravity|m.025wyyf
3576|Hidden, The|m.0c01vd9
3577|Two Moon Juction|m.07d89s
3578|Gladiator|m.09q5w2
3579|I Dreamed of Africa|m.039q43
3580|Up at the Villa|m.0bvr1pn
3581|Human Traffic|m.07rhyj
